User,Copilot user,Date,Repository,Insertions,Deletions,Total lines,Files changed,Unit size (DMM),Complexity (DMM),Interface (DMM),Commits,Commit hash,Copilot period,Merge commit,Default branch,Org,Diff lines
User 07,True,2023-09-19,Repo 639,1,1,2,1,,0.0,,1,Commit 28833,after,False,True,nais,0
User 07,True,2023-09-28,Repo 639,2,0,2,1,0.0,0.0,1.0,1,Commit 28834,after,False,True,nais,2
User 07,True,2023-09-29,Repo 639,83,28,111,3,1.0,1.0,1.0,1,Commit 28835,after,False,True,nais,55
User 07,True,2023-09-29,Repo 639,54,28,82,2,0.4166666666666667,0.5833333333333334,0.6666666666666666,1,Commit 28836,after,False,True,nais,26
User 07,True,2023-09-29,Repo 639,857,288,1145,5,0.6,0.6,1.0,1,Commit 28837,after,False,True,nais,569
User 07,True,2023-09-29,Repo 639,34,29,63,2,1.0,1.0,,1,Commit 28838,after,False,True,nais,5
User 07,True,2023-09-29,Repo 639,21,1043,1064,6,0.4230769230769231,0.0,0.0,1,Commit 28839,after,False,True,nais,-1022
User 07,True,2023-09-29,Repo 639,3,3,6,4,,,,1,Commit 28840,after,False,True,nais,0
User 07,True,2023-09-29,Repo 639,49,6,55,3,,,,1,Commit 28841,after,False,True,nais,43
User 07,True,2023-09-29,Repo 639,2,10,12,3,,,,1,Commit 28842,after,False,True,nais,-8
User 07,True,2023-09-29,Repo 639,48,2,50,3,,,,1,Commit 28843,after,False,True,nais,46
User 04,True,2023-10-26,Repo 639,0,4,4,1,,,,1,Commit 28844,after,False,True,nais,-4
User 07,True,2023-11-08,Repo 639,43,0,43,2,0.0,0.0,1.0,1,Commit 28845,after,False,True,nais,43
User 07,True,2023-11-08,Repo 639,411,439,850,3,,,,1,Commit 28846,after,False,True,nais,-28
User 07,True,2023-11-13,Repo 639,1,1,2,1,,,,1,Commit 28847,after,False,True,nais,0
User 07,True,2023-11-13,Repo 639,1,1,2,1,,,,1,Commit 28848,after,False,True,nais,0
User 07,True,2023-11-13,Repo 639,1,1,2,1,,,,1,Commit 28849,after,False,True,nais,0
User 07,True,2023-11-29,Repo 639,4,0,4,1,,,,1,Commit 28850,after,False,True,nais,4
User 07,True,2023-11-29,Repo 639,141,75,216,1,,,,1,Commit 28851,after,False,True,nais,66
User 07,True,2023-11-30,Repo 639,1,0,1,1,,,,1,Commit 28852,after,False,True,nais,1
User 07,True,2024-03-04,Repo 639,29,11,40,2,,,,1,Commit 28853,after,False,True,nais,18
User 07,True,2024-04-02,Repo 639,1,1,2,1,,,,1,Commit 28854,after,False,True,nais,0
User 07,True,2024-05-31,Repo 639,0,0,0,1,,,,1,Commit 28855,after,False,True,nais,0
User 07,True,2024-06-17,Repo 639,84,0,84,4,,,,1,Commit 28856,after,False,True,nais,84
User 07,True,2024-06-17,Repo 639,1,1,2,1,,,,1,Commit 28857,after,False,True,nais,0
User 07,True,2024-06-17,Repo 639,1,0,1,1,,,,1,Commit 28858,after,False,True,nais,1
User 07,True,2024-06-18,Repo 639,84,3,87,6,,,,1,Commit 28859,after,False,True,nais,81
User 07,True,2024-06-18,Repo 639,14,7,21,2,,,,1,Commit 28860,after,False,True,nais,7
User 07,True,2024-06-18,Repo 639,4,0,4,1,,,,1,Commit 28861,after,False,True,nais,4
User 07,True,2024-06-18,Repo 639,35,76,111,6,,,,1,Commit 28862,after,False,True,nais,-41
User 07,True,2024-06-18,Repo 639,7,1,8,2,,,,1,Commit 28863,after,False,True,nais,6
User 07,True,2024-06-18,Repo 639,29,36,65,3,,,,1,Commit 28864,after,False,True,nais,-7
User 07,True,2024-06-18,Repo 639,2,2,4,1,,,,1,Commit 28865,after,False,True,nais,0
User 07,True,2024-08-02,Repo 639,385,337,722,1,,,,1,Commit 28866,after,False,True,nais,48
User 07,True,2024-08-02,Repo 639,1,0,1,1,,,,1,Commit 28867,after,False,True,nais,1
User 07,True,2024-08-02,Repo 639,4,0,4,1,,,,1,Commit 28868,after,False,True,nais,4
User 07,True,2024-08-05,Repo 639,1,1,2,1,,,,1,Commit 28869,after,False,True,nais,0
User 07,True,2024-08-05,Repo 639,1,1,2,1,,,,1,Commit 28870,after,False,True,nais,0
User 18,True,2023-06-10,Repo 640,153,0,153,3,,,,1,Commit 28871,before,False,True,nais,153
User 17,True,2023-06-13,Repo 641,785,0,785,13,0.3958333333333333,0.6547619047619048,0.6041666666666666,1,Commit 28872,before,False,True,nais,785
User 27,True,2023-06-13,Repo 641,42,0,42,2,,,,1,Commit 28873,before,False,True,nais,42
User 17,True,2023-06-20,Repo 641,15,21,36,2,1.0,0.8,1.0,1,Commit 28874,before,False,True,nais,-6
User 17,True,2023-06-20,Repo 641,1,1,2,1,,,,1,Commit 28875,before,False,True,nais,0
User 17,True,2023-06-20,Repo 641,1,0,1,1,0.0,0.0,1.0,1,Commit 28876,before,False,True,nais,1
User 17,True,2023-06-20,Repo 641,10,1,11,1,0.0,1.0,1.0,1,Commit 28877,before,False,True,nais,9
User 17,True,2023-06-20,Repo 641,66,57,123,2,1.0,1.0,1.0,1,Commit 28878,before,False,True,nais,9
User 17,True,2023-06-20,Repo 641,1,0,1,1,0.0,1.0,1.0,1,Commit 28879,before,False,True,nais,1
User 17,True,2023-06-21,Repo 641,2,1,3,1,0.0,1.0,1.0,1,Commit 28880,before,False,True,nais,1
User 17,True,2023-06-21,Repo 641,24,19,43,2,,,,1,Commit 28881,before,False,True,nais,5
User 17,True,2023-06-23,Repo 641,679,39,718,12,0.1558752997601918,0.4292565947242206,0.5155875299760192,1,Commit 28882,before,False,True,nais,640
User 17,True,2023-06-23,Repo 641,1,2,3,1,1.0,0.0,0.0,1,Commit 28883,before,False,True,nais,-1
User 17,True,2023-06-23,Repo 641,2,1,3,1,0.0,1.0,1.0,1,Commit 28884,before,False,True,nais,1
User 17,True,2023-06-26,Repo 641,7,2,9,1,0.0,0.0,0.0,1,Commit 28885,before,False,True,nais,5
User 17,True,2023-06-26,Repo 641,71,66,137,2,,,,1,Commit 28886,before,False,True,nais,5
User 17,True,2023-06-26,Repo 641,19,88,107,5,1.0,1.0,0.0,1,Commit 28887,before,False,True,nais,-69
User 17,True,2023-06-26,Repo 641,61,60,121,3,,,,1,Commit 28888,before,False,True,nais,1
User 17,True,2023-06-26,Repo 641,10,1,11,1,,,,1,Commit 28889,before,False,True,nais,9
User 17,True,2023-06-26,Repo 641,86,0,86,1,,,,1,Commit 28890,before,False,True,nais,86
User 17,True,2023-06-29,Repo 641,21,12,33,13,,,,1,Commit 28891,before,False,True,nais,9
User 17,True,2023-06-29,Repo 641,1,2,3,1,,,,1,Commit 28892,before,False,True,nais,-1
User 17,True,2023-06-29,Repo 641,213,0,213,2,,,,1,Commit 28893,before,False,True,nais,213
User 17,True,2023-06-29,Repo 641,0,0,0,1,,,,1,Commit 28894,before,False,True,nais,0
User 17,True,2023-06-29,Repo 641,3,3,6,1,,,,1,Commit 28895,before,False,True,nais,0
User 17,True,2023-06-29,Repo 641,1,2,3,1,,,,1,Commit 28896,before,False,True,nais,-1
User 17,True,2023-06-30,Repo 641,2,1,3,1,,,,1,Commit 28897,before,False,True,nais,1
User 17,True,2023-06-30,Repo 641,0,5,5,1,,,,1,Commit 28898,before,False,True,nais,-5
User 17,True,2023-06-30,Repo 641,1,1,2,1,,,,1,Commit 28899,before,False,True,nais,0
User 17,True,2023-06-30,Repo 641,0,1,1,1,,,,1,Commit 28900,before,False,True,nais,-1
User 17,True,2023-07-03,Repo 641,20,0,20,1,,,,1,Commit 28901,before,False,True,nais,20
User 27,True,2023-07-10,Repo 641,11,4,15,4,1.0,1.0,1.0,1,Commit 28902,before,False,True,nais,7
User 17,True,2023-07-11,Repo 641,4,4,8,2,,,,1,Commit 28903,before,False,True,nais,0
User 17,True,2023-07-25,Repo 641,0,86,86,1,,,,1,Commit 28904,before,False,True,nais,-86
User 17,True,2023-07-27,Repo 641,3,2,5,1,,,,1,Commit 28905,before,False,True,nais,1
User 17,True,2023-09-21,Repo 641,5,0,5,1,0.0,0.0,0.0,1,Commit 28906,after,False,True,nais,5
User 27,True,2023-10-31,Repo 641,7,0,7,1,0.0,0.0,1.0,1,Commit 28907,after,False,True,nais,7
User 17,True,2024-06-17,Repo 641,1,2,3,1,,,,1,Commit 28908,after,False,True,nais,-1
User 18,True,2023-06-19,Repo 642,1,1,2,1,,,,1,Commit 28909,before,False,True,nais,0
User 18,True,2023-06-19,Repo 642,826,139,965,22,,,,1,Commit 28910,before,False,True,nais,687
User 18,True,2023-06-20,Repo 642,171,171,342,58,,,,1,Commit 28911,before,False,True,nais,0
User 18,True,2023-06-20,Repo 642,3,1,4,2,,,,1,Commit 28912,before,False,True,nais,2
User 18,True,2023-06-20,Repo 642,4,3,7,1,,,,1,Commit 28913,before,False,True,nais,1
User 18,True,2023-06-20,Repo 642,2,11,13,3,,,,1,Commit 28914,before,False,True,nais,-9
User 04,True,2023-05-31,Repo 643,61,66,127,2,,,,1,Commit 28915,before,False,True,nais,-5
User 04,True,2023-05-31,Repo 643,24,23,47,2,,,,1,Commit 28916,before,False,True,nais,1
User 04,True,2023-05-31,Repo 643,44,28,72,2,,,,1,Commit 28917,before,False,True,nais,16
User 04,True,2023-06-01,Repo 643,3,3,6,2,,,,1,Commit 28918,before,False,True,nais,0
User 17,True,2024-01-11,Repo 643,1485,55,1540,4,0.0,0.8333333333333334,1.0,1,Commit 28919,after,False,True,nais,1430
User 17,True,2024-01-22,Repo 643,13,1,14,1,,,,1,Commit 28920,after,False,True,nais,12
User 17,True,2024-01-26,Repo 643,5,1,6,1,0.0,0.0,1.0,1,Commit 28921,after,False,True,nais,4
User 24,True,2024-02-29,Repo 643,2,2,4,2,,,,1,Commit 28922,after,False,True,nais,0
User 24,True,2024-02-29,Repo 643,7,2,9,3,,,,1,Commit 28923,after,False,True,nais,5
User 17,True,2024-03-01,Repo 643,4,2,6,3,,,,1,Commit 28924,after,False,True,nais,2
User 18,True,2023-08-16,Repo 644,153,0,153,3,,,,1,Commit 28925,before,False,True,nais,153
User 04,True,2023-08-18,Repo 645,436,31,467,10,1.0,1.0,1.0,1,Commit 28926,before,False,True,nais,405
User 04,True,2023-08-18,Repo 645,12,12,24,1,,,,1,Commit 28927,before,False,True,nais,0
User 04,True,2023-08-18,Repo 645,32,10,42,3,,,,1,Commit 28928,before,False,True,nais,22
User 04,True,2023-08-23,Repo 645,22,27,49,4,,,,1,Commit 28929,before,False,True,nais,-5
User 04,True,2023-08-23,Repo 645,2,1,3,1,,,,1,Commit 28930,before,False,True,nais,1
User 04,True,2023-08-24,Repo 645,13,0,13,1,,,,1,Commit 28931,before,False,True,nais,13
User 18,True,2023-08-20,Repo 646,44,0,44,3,,,,1,Commit 28932,before,False,True,nais,44
User 18,True,2023-08-20,Repo 646,346,0,346,9,0.4552845528455284,0.5934959349593496,1.0,1,Commit 28933,before,False,True,nais,346
User 18,True,2023-08-22,Repo 646,68,33,101,2,0.0,0.0,1.0,1,Commit 28934,before,False,True,nais,35
User 18,True,2023-08-22,Repo 646,27,13,40,2,0.0,0.0,1.0,1,Commit 28935,before,False,True,nais,14
User 18,True,2023-08-22,Repo 646,6,1,7,1,0.0,0.0,1.0,1,Commit 28936,before,False,True,nais,5
User 18,True,2023-08-23,Repo 646,78,46,124,4,0.5714285714285714,1.0,1.0,1,Commit 28937,before,False,True,nais,32
User 17,True,2023-10-16,Repo 647,5,3,8,2,1.0,1.0,1.0,1,Commit 28938,after,False,True,nais,2
User 17,True,2023-10-16,Repo 647,21,17,38,7,0.75,1.0,0.0,1,Commit 28939,after,False,True,nais,4
User 17,True,2023-10-16,Repo 647,1,1,2,1,,,,1,Commit 28940,after,False,True,nais,0
User 17,True,2023-10-16,Repo 647,1,1,2,1,,,,1,Commit 28941,after,False,True,nais,0
User 17,True,2023-10-16,Repo 647,27,25,52,7,1.0,1.0,1.0,1,Commit 28942,after,False,True,nais,2
User 17,True,2023-10-16,Repo 647,6,5,11,1,0.0,1.0,1.0,1,Commit 28943,after,False,True,nais,1
User 17,True,2023-10-16,Repo 647,1,1,2,1,,,,1,Commit 28944,after,False,True,nais,0
User 17,True,2023-10-31,Repo 647,2,2,4,1,,,,1,Commit 28945,after,False,True,nais,0
User 18,True,2023-09-29,Repo 648,10,12,22,6,1.0,1.0,1.0,1,Commit 28946,after,False,True,nais,-2
User 18,True,2023-09-29,Repo 648,3,0,3,1,,,,1,Commit 28947,after,False,True,nais,3
User 18,True,2023-10-02,Repo 648,232,39,271,10,1.0,1.0,1.0,1,Commit 28948,after,False,True,nais,193
User 18,True,2023-10-03,Repo 648,469,226,695,14,0.0,1.0,0.8571428571428571,1,Commit 28949,after,False,True,nais,243
User 18,True,2023-10-04,Repo 648,49,9,58,3,0.75,1.0,0.75,1,Commit 28950,after,False,True,nais,40
User 18,True,2023-10-05,Repo 648,1,1,2,1,,,,1,Commit 28951,after,False,True,nais,0
User 18,True,2023-10-05,Repo 648,42,8,50,3,1.0,1.0,1.0,1,Commit 28952,after,False,True,nais,34
User 18,True,2023-10-05,Repo 648,67,31,98,4,0.2424242424242424,1.0,1.0,1,Commit 28953,after,False,True,nais,36
User 18,True,2023-10-06,Repo 648,17,4,21,2,0.0,1.0,1.0,1,Commit 28954,after,False,True,nais,13
User 18,True,2023-10-06,Repo 648,23,67,90,6,0.0,0.0,0.0,1,Commit 28955,after,False,True,nais,-44
User 18,True,2023-10-06,Repo 648,20,1,21,1,0.6666666666666666,1.0,0.6666666666666666,1,Commit 28956,after,False,True,nais,19
User 18,True,2023-10-06,Repo 648,162,18,180,6,,,,1,Commit 28957,after,False,True,nais,144
User 18,True,2023-10-13,Repo 648,44,0,44,1,,,,1,Commit 28958,after,False,True,nais,44
User 18,True,2023-10-13,Repo 648,12,0,12,1,,,,1,Commit 28959,after,False,True,nais,12
User 07,True,2023-10-17,Repo 649,825,0,825,7,1.0,1.0,0.75,1,Commit 28960,after,False,True,nais,825
User 07,True,2023-10-23,Repo 649,78,4,82,4,0.6046511627906976,1.0,1.0,1,Commit 28961,after,False,True,nais,74
User 07,True,2023-10-23,Repo 649,48,6,54,6,0.6666666666666666,1.0,1.0,1,Commit 28962,after,False,True,nais,42
User 07,True,2023-10-23,Repo 649,112,49,161,7,0.0,1.0,0.8181818181818182,1,Commit 28963,after,False,True,nais,63
User 07,True,2023-10-23,Repo 649,68,117,185,6,0.3461538461538461,1.0,0.4615384615384615,1,Commit 28964,after,False,True,nais,-49
User 07,True,2023-10-24,Repo 649,18,5,23,2,0.5,1.0,1.0,1,Commit 28965,after,False,True,nais,13
User 07,True,2023-10-24,Repo 649,128,3,131,6,0.1666666666666666,1.0,0.8333333333333334,1,Commit 28966,after,False,True,nais,125
User 07,True,2023-10-30,Repo 649,34,26,60,3,0.5,1.0,1.0,1,Commit 28967,after,False,True,nais,8
User 07,True,2023-11-03,Repo 649,1,1,2,1,,,,1,Commit 28968,after,False,True,nais,0
User 07,True,2023-11-08,Repo 649,11,8,19,2,1.0,0.0,1.0,1,Commit 28969,after,False,True,nais,3
User 27,True,2024-01-05,Repo 650,0,0,0,0,,,,1,Commit 28970,after,False,True,nais,0
User 27,True,2024-01-05,Repo 650,47901,0,47901,110,0.4616547034378542,0.7936028208034253,0.6165155521974562,1,Commit 28971,after,False,True,nais,47901
User 27,True,2024-01-05,Repo 650,20566,32128,52694,120,0.6463317094452119,0.157492910637679,0.5104340871082673,1,Commit 28972,after,False,True,nais,-11562
User 27,True,2024-01-09,Repo 650,2890,1443,4333,42,0.0,1.0,0.0,1,Commit 28973,after,False,True,nais,1447
User 27,True,2024-01-09,Repo 650,134,133,267,64,,,,1,Commit 28974,after,False,True,nais,1
User 27,True,2024-01-09,Repo 650,50920,606,51526,53,0.4314717925386715,0.8016947224749773,0.6250568698817106,1,Commit 28975,after,False,True,nais,50314
User 27,True,2024-01-10,Repo 650,4526,8512,13038,118,0.3248435139218649,0.1830347507014893,0.4278005611914526,1,Commit 28976,after,False,True,nais,-3986
User 27,True,2024-01-10,Repo 650,251,127,378,18,1.0,1.0,0.873015873015873,1,Commit 28977,after,False,True,nais,124
User 27,True,2024-01-10,Repo 650,4,4,8,1,,,,1,Commit 28978,after,False,True,nais,0
User 27,True,2024-01-11,Repo 650,58,22,80,5,0.5217391304347826,0.5652173913043478,0.0,1,Commit 28979,after,False,True,nais,36
User 27,True,2024-01-11,Repo 650,47,11,58,4,0.0,0.0,0.0,1,Commit 28980,after,False,True,nais,36
User 27,True,2024-01-11,Repo 650,6,7,13,2,1.0,0.0,0.0,1,Commit 28981,after,False,True,nais,-1
User 27,True,2024-01-11,Repo 650,48,27,75,5,0.0,1.0,0.95,1,Commit 28982,after,False,True,nais,21
User 27,True,2024-01-11,Repo 650,1243,1309,2552,25,0.4328358208955223,0.8656716417910447,0.7238805970149254,1,Commit 28983,after,False,True,nais,-66
User 27,True,2024-01-11,Repo 650,633,87,720,19,0.4722222222222222,0.5714285714285714,0.6984126984126984,1,Commit 28984,after,False,True,nais,546
User 27,True,2024-01-11,Repo 650,193,82,275,8,0.0,0.0,1.0,1,Commit 28985,after,False,True,nais,111
User 27,True,2024-01-11,Repo 650,104,36,140,8,1.0,1.0,1.0,1,Commit 28986,after,False,True,nais,68
User 27,True,2024-01-12,Repo 650,91,22,113,5,0.0535714285714285,0.5178571428571429,0.3392857142857143,1,Commit 28987,after,False,True,nais,69
User 27,True,2024-01-12,Repo 650,1,1,2,1,,,,1,Commit 28988,after,False,True,nais,0
User 27,True,2024-01-12,Repo 650,5965,72,6037,10,0.6902985074626866,0.7430037313432836,0.6229011194029851,1,Commit 28989,after,False,True,nais,5893
User 27,True,2024-01-12,Repo 650,147,11,158,5,0.2467532467532467,0.6623376623376623,0.935064935064935,1,Commit 28990,after,False,True,nais,136
User 27,True,2024-01-12,Repo 650,59,6,65,3,0.3125,0.875,0.875,1,Commit 28991,after,False,True,nais,53
User 27,True,2024-01-15,Repo 650,0,4,4,2,0.0,0.0,0.0,1,Commit 28992,after,False,True,nais,-4
User 27,True,2024-01-15,Repo 650,1,7,8,3,0.0,0.0,0.0,1,Commit 28993,after,False,True,nais,-6
User 27,True,2024-01-15,Repo 650,109,75,184,11,1.0,1.0,0.8421052631578947,1,Commit 28994,after,False,True,nais,34
User 27,True,2024-01-15,Repo 650,90,51,141,9,1.0,1.0,0.6071428571428571,1,Commit 28995,after,False,True,nais,39
User 27,True,2024-01-15,Repo 650,7,3,10,2,0.0,0.5,0.0,1,Commit 28996,after,False,True,nais,4
User 27,True,2024-01-15,Repo 650,155,344,499,14,0.4791666666666667,0.0,0.0,1,Commit 28997,after,False,True,nais,-189
User 27,True,2024-01-16,Repo 650,1560,14,1574,20,0.8470728793309439,0.973715651135006,0.8733572281959379,1,Commit 28998,after,False,True,nais,1546
User 27,True,2024-01-17,Repo 650,20,82,102,5,1.0,1.0,0.6833333333333333,1,Commit 28999,after,False,True,nais,-62
User 27,True,2024-01-17,Repo 650,700,597,1297,14,0.1935483870967742,1.0,0.0,1,Commit 29000,after,False,True,nais,103
User 27,True,2024-01-17,Repo 650,97,47,144,8,0.8125,0.75,0.7916666666666666,1,Commit 29001,after,False,True,nais,50
User 27,True,2024-01-17,Repo 650,0,1,1,1,1.0,1.0,1.0,1,Commit 29002,after,False,True,nais,-1
User 27,True,2024-01-19,Repo 650,2061,2893,4954,38,0.9939148073022313,0.6004056795131846,0.3691683569979716,1,Commit 29003,after,False,True,nais,-832
User 27,True,2024-01-23,Repo 650,712,6350,7062,31,0.3218104949017657,0.2832628699328525,0.3852275553344939,1,Commit 29004,after,False,True,nais,-5638
User 27,True,2024-01-23,Repo 650,369,175,544,7,0.9912280701754386,1.0,0.7280701754385965,1,Commit 29005,after,False,True,nais,194
User 27,True,2024-01-24,Repo 650,585,2,587,7,0.8086642599277978,0.9314079422382672,0.9133574007220217,1,Commit 29006,after,False,True,nais,583
User 27,True,2024-01-24,Repo 650,89,7,96,2,0.5957446808510638,0.5957446808510638,1.0,1,Commit 29007,after,False,True,nais,82
User 27,True,2024-01-24,Repo 650,301,54,355,17,0.0879120879120879,0.956043956043956,0.8901098901098901,1,Commit 29008,after,False,True,nais,247
User 27,True,2024-01-26,Repo 650,597,125,722,6,0.3846153846153846,0.8004807692307693,0.5600961538461539,1,Commit 29009,after,False,True,nais,472
User 27,True,2024-01-26,Repo 650,444,107,551,9,0.4585365853658537,0.751219512195122,0.4439024390243902,1,Commit 29010,after,False,True,nais,337
User 27,True,2024-01-29,Repo 650,524,168,692,4,0.982608695652174,1.0,0.9,1,Commit 29011,after,False,True,nais,356
User 27,True,2024-01-29,Repo 650,83,300,383,13,,,,1,Commit 29012,after,False,True,nais,-217
User 27,True,2024-01-30,Repo 650,7124,524,7648,20,0.6719256537713422,0.7179598011670629,0.5854765506807866,1,Commit 29013,after,False,True,nais,6600
User 27,True,2024-01-31,Repo 650,98,475,573,18,0.3408239700374532,0.0749063670411985,0.1760299625468165,1,Commit 29014,after,False,True,nais,-377
User 27,True,2024-01-31,Repo 650,343,140,483,9,0.704225352112676,1.0,0.6338028169014085,1,Commit 29015,after,False,True,nais,203
User 27,True,2024-02-01,Repo 650,923,355,1278,30,0.6824644549763034,0.8981042654028436,0.9644549763033176,1,Commit 29016,after,False,True,nais,568
User 27,True,2024-02-01,Repo 650,153,98,251,14,0.5285714285714286,0.0714285714285714,0.9428571428571428,1,Commit 29017,after,False,True,nais,55
User 27,True,2024-02-02,Repo 650,96,79,175,7,0.7,1.0,0.9,1,Commit 29018,after,False,True,nais,17
User 27,True,2024-02-02,Repo 650,15,14,29,1,,,,1,Commit 29019,after,False,True,nais,1
User 27,True,2024-02-02,Repo 650,1414,0,1414,10,0.6677018633540373,0.7018633540372671,0.9337474120082816,1,Commit 29020,after,False,True,nais,1414
User 27,True,2024-02-02,Repo 650,236,0,236,2,0.6,0.6,0.9111111111111112,1,Commit 29021,after,False,True,nais,236
User 04,True,2024-02-05,Repo 650,16,0,16,1,0.9285714285714286,0.9285714285714286,0.9285714285714286,1,Commit 29022,after,False,True,nais,16
User 27,True,2024-02-05,Repo 650,827,1627,2454,15,0.5422885572139303,0.2711442786069651,0.4601990049751244,1,Commit 29023,after,False,True,nais,-800
User 27,True,2024-02-05,Repo 650,4,4,8,1,,,,1,Commit 29024,after,False,True,nais,0
User 27,True,2024-02-05,Repo 650,920,38,958,22,0.5576592082616179,0.8003442340791739,0.810671256454389,1,Commit 29025,after,False,True,nais,882
User 27,True,2024-02-05,Repo 650,13,0,13,2,0.4166666666666667,0.5,0.9166666666666666,1,Commit 29026,after,False,True,nais,13
User 27,True,2024-02-06,Repo 650,444,1071,1515,21,0.1338199513381995,0.0754257907542579,0.1240875912408759,1,Commit 29027,after,False,True,nais,-627
User 27,True,2024-02-06,Repo 650,657,460,1117,17,0.8947368421052632,1.0,0.968421052631579,1,Commit 29028,after,False,True,nais,197
User 27,True,2024-02-06,Repo 650,92,82,174,2,1.0,1.0,1.0,1,Commit 29029,after,False,True,nais,10
User 27,True,2024-02-06,Repo 650,440,142,582,19,1.0,1.0,0.8202247191011236,1,Commit 29030,after,False,True,nais,298
User 27,True,2024-02-06,Repo 650,232,208,440,12,0.1875,1.0,1.0,1,Commit 29031,after,False,True,nais,24
User 27,True,2024-02-06,Repo 650,28,26,54,1,0.0,0.0,0.0,1,Commit 29032,after,False,True,nais,2
User 27,True,2024-02-06,Repo 650,39,27,66,1,0.875,1.0,1.0,1,Commit 29033,after,False,True,nais,12
User 27,True,2024-02-07,Repo 650,38,57,95,11,0.0,0.0,0.0,1,Commit 29034,after,False,True,nais,-19
User 27,True,2024-02-07,Repo 650,2,4,6,2,,,,1,Commit 29035,after,False,True,nais,-2
User 27,True,2024-02-07,Repo 650,58,6,64,8,0.7666666666666667,0.7333333333333333,0.5333333333333333,1,Commit 29036,after,False,True,nais,52
User 27,True,2024-02-08,Repo 650,367,261,628,3,0.6,0.6,0.5666666666666667,1,Commit 29037,after,False,True,nais,106
User 27,True,2024-02-09,Repo 650,15,6,21,2,,,,1,Commit 29038,after,False,True,nais,9
User 27,True,2024-02-09,Repo 650,2,2,4,2,,,,1,Commit 29039,after,False,True,nais,0
User 27,True,2024-02-09,Repo 650,2,2,4,1,,,,1,Commit 29040,after,False,True,nais,0
User 27,True,2024-02-09,Repo 650,3,0,3,1,1.0,1.0,0.0,1,Commit 29041,after,False,True,nais,3
User 27,True,2024-02-09,Repo 650,2,2,4,2,,,,1,Commit 29042,after,False,True,nais,0
User 27,True,2024-02-09,Repo 650,2,2,4,2,,,,1,Commit 29043,after,False,True,nais,0
